eventID,hits,eDepTot_keV
1186,7,481.075
1030,5,288.783
1187,9,1935.89
1031,17,1801.58
1188,12,1927.35
1032,10,1934.2
1033,9,1916.7
1189,20,1940.86
1034,19,1913.6
1190,18,1877.56
1035,14,1121.69
1191,24,1945.68
1036,10,1940.27
1037,10,1902.08
1192,9,1711.95
1038,16,1932.07
1193,26,1780.56
1039,13,1916.13
1040,9,1941.01
1194,18,1942.56
1041,5,290.282
1195,10,1875.49
1042,16,1924.98
1196,5,249.434
1043,9,1894.38
1197,12,1943.33
1044,18,1945.15
1198,10,1782.3
1045,12,1918.84
1199,16,1937.36
1200,12,1947.68
1046,20,1762.55
1047,10,1924.72
1201,20,1910.53
1202,15,1932.36
1048,17,1919.4
1049,14,1917.55
1203,12,1910.12
1204,10,919.983
1050,21,1380.53
1205,7,432.112
1051,13,1941.97
1206,11,792.906
1052,10,1941.79
1207,9,1953.94
1053,16,1937.01
1208,9,499.862
1054,16,1925.57
1209,13,1939.27
1210,11,1933.65
1055,21,1097.59
1211,11,1942.25
1212,5,341.712
1056,12,1918.61
1213,13,1877.88
1057,18,1902.07
1214,14,1932.69
1058,18,975.949
1215,17,1912.74
1216,9,1427.02
1059,16,1360.5
1217,11,1936.43
1060,6,351.314
1218,9,1936.1
1061,11,1915.98
1219,10,837.193
1220,11,1945.47
1062,12,1720.61
1221,10,1793.74
1222,3,168.348
1063,29,1933.32
1223,9,1938.39
1064,10,1932.06
1224,17,1937.67
1065,10,928.026
1225,16,1942.99
1066,15,1902.95
1226,10,1938.31
1067,15,1924.15
1227,17,1939.38
1068,16,1937.06
1228,22,1940.33
1229,9,1933.23
1069,12,715.254
1230,16,1225.19
1231,14,1939.09
1070,14,1939.24
1071,16,1943.15
1232,12,663.344
1233,12,999.044
1072,18,1486.38
1073,4,230.345
1234,10,1878.97
1074,15,1717.03
1235,13,853.005
1236,10,1933.84
1075,10,685.036
1237,13,1813.94
1076,19,1927.55
1238,8,1929.86
1077,19,1092.71
1239,10,1933.37
1078,7,389.826
1240,29,1798.9
1079,11,1937.46
1241,20,1878.65
1080,17,1936.1
1081,9,1940.6
1242,10,883.635
1082,12,1943.33
1243,10,583.076
1244,3,128.952
1245,14,1951.03
1083,13,1035.83
1246,11,1914.81
1084,12,1942.94
1085,13,1943.27
1247,21,1941
1248,8,1919.48
1086,14,760.255
1087,10,1941.09
1249,10,894.186
1088,11,1941.21
1250,13,1938.44
1089,11,724.693
1251,15,1836.79
1252,9,1934.84
1090,24,1921.68
1253,9,1937.02
1254,5,404.012
1091,13,1939.2
1255,18,1929.36
1092,7,392.398
1256,3,145.753
1093,10,696.74
1257,13,1943.78
1258,9,1918.24
1259,11,1740.42
1094,11,1925.93
1260,11,1940.03
1261,15,1916.18
1095,13,1931.03
1262,4,170.43
1096,12,1013.31
1263,14,1920.51
1097,10,1939.91
1264,9,1508.89
1098,19,1627.24
1265,12,1235.24
1099,19,1934.22
1266,15,1279.59
1100,14,1593.08
1267,17,1938.36
1101,12,1934.39
1102,10,1935.01
1103,10,968.985
1268,25,1687.98
1104,7,428.394
1269,20,1109.26
1105,11,1912.84
1270,16,1934.85
1106,9,1945.34
1271,12,1944.07
1107,5,454.429
1108,15,1926.5
1272,14,1924.91
1109,9,1936.51
1273,13,856.579
1274,3,118.06
1110,14,1934.61
1275,4,185.877
1111,12,1933.45
1112,22,1940.52
1276,25,1934.22
1113,8,531.625
1277,14,1934.43
1114,8,1938.83
1278,12,1930.18
1338,17,1871.35
1279,10,1733.75
1280,17,1799.6
1339,16,981.542
1281,7,1149.82
1340,12,1906.18
1282,9,693.276
1341,8,409.759
1342,10,1911.03
1343,15,1948.06
1283,22,1942.34
1344,6,362.012
1284,21,1940.56
1345,9,1936.53
1346,8,483.706
1285,9,607.363
1347,10,536.854
1286,12,1941.05
1348,19,1938.08
1287,18,1909.8
1288,20,1592.26
1349,17,1241.37
1289,16,1931.91
1350,14,1919.45
1290,20,1927.19
1291,9,1937.58
1292,11,1918.31
1293,7,412.635
1351,16,1105.09
1294,14,1901.97
1295,11,1935.22
1352,12,1932.21
1296,4,205.605
1297,10,694.656
1353,10,1859.56
1298,10,1939.34
1354,3,246.93
1299,19,1944.69
1355,9,738.431
1300,9,1933.09
1356,13,1824.53
1357,5,663.611
1301,15,1930.97
1358,23,1899.2
1302,11,1919.07
1359,18,1943.17
1303,16,1929.86
1360,15,872.008
1304,12,942.658
1361,9,668.236
1305,18,1944.69
1362,17,1945.63
1306,17,1955.2
1307,16,1939.17
1363,13,1943.52
1364,6,303.523
1308,13,1917.14
1365,12,1937.97
1309,15,1933.16
